candidate_id,gender,ethnicity,age,education_level,years_experience,skills_score,interview_score,university_rank,employment_gap,hired
2801,Female,Caucasian,29,Bachelors,7.6,49.5,55.8,3,0,0
2802,Male,Hispanic,33,PhD,12.4,57.2,64.6,2,1,0
2803,Male,Caucasian,34,Bachelors,11.1,75.6,64.9,2,0,1
2804,Male,Caucasian,33,Bachelors,11.7,70.6,61.8,2,0,1
2805,Male,Caucasian,23,Bachelors,1.8,71.0,61.3,2,0,0
2806,Male,Asian,29,Masters,7.9,66.1,95.9,2,0,0
2807,Male,Hispanic,34,Bachelors,15.8,93.0,76.9,2,0,1
2808,Female,Caucasian,41,Masters,17.0,52.4,70.6,2,0,0
2809,Male,African_American,29,Bachelors,12.7,53.8,48.2,3,0,0
2810,Male,Caucasian,35,Bachelors,13.9,63.5,84.3,1,0,1
2811,Male,Caucasian,37,Bachelors,17.3,73.6,64.9,1,0,1
2812,Female,Caucasian,30,Bachelors,9.3,73.9,70.3,2,1,0
2813,Female,Asian,38,Masters,13.0,70.7,45.9,3,0,0
2814,Male,Caucasian,39,Masters,15.6,86.8,90.1,2,0,0
2815,Male,Caucasian,40,Bachelors,17.8,73.1,85.2,1,1,0
2816,Male,Caucasian,34,Bachelors,15.3,69.3,52.9,2,0,0
2817,Male,Caucasian,46,Bachelors,21.8,95.7,95.7,3,1,0
2818,Male,Asian,27,Masters,4.0,33.8,31.5,1,1,0
2819,Male,African_American,45,PhD,24.4,70.8,75.5,2,0,0
2820,Female,Caucasian,36,Masters,16.1,72.8,65.6,2,0,1
2821,Male,Asian,40,Bachelors,20.0,94.4,97.0,3,0,0
2822,Female,Caucasian,29,Bachelors,5.7,45.6,57.1,2,0,0
2823,Male,Caucasian,36,PhD,11.3,69.0,78.1,2,0,1
2824,Female,Caucasian,40,Bachelors,20.2,49.6,71.1,1,0,0
2825,Female,Other,24,Masters,6.3,39.3,47.1,1,0,0
2826,Female,Caucasian,30,PhD,8.2,64.5,64.1,1,0,0
2827,Male,Hispanic,21,Masters,0.0,80.8,60.1,2,0,0
2828,Male,Caucasian,30,Masters,8.0,90.2,75.0,3,0,1
2829,Female,Hispanic,26,Bachelors,5.9,55.8,82.8,2,0,0
2830,Female,Caucasian,30,PhD,8.5,75.9,79.8,1,0,0
2831,Male,African_American,50,Bachelors,30.0,67.4,53.5,3,0,0
2832,Male,Asian,42,PhD,23.1,77.2,91.0,2,0,0
2833,Male,Caucasian,22,Bachelors,1.4,89.5,82.9,2,0,0
2834,Female,Asian,35,Masters,9.5,60.2,72.1,2,1,0
2835,Female,Asian,36,PhD,13.4,76.7,77.1,3,1,0
2836,Male,Caucasian,29,Bachelors,6.7,58.7,66.3,2,0,0
2837,Male,Caucasian,32,Bachelors,9.3,83.0,50.7,1,0,1
2838,Male,Asian,33,Bachelors,12.4,83.4,88.2,2,0,0
2839,Male,Asian,22,Masters,1.5,82.1,47.1,2,0,0
2840,Male,Caucasian,24,Masters,0.0,59.1,73.7,1,0,0
2841,Female,Hispanic,32,Bachelors,12.9,60.0,63.2,2,1,0
2842,Male,Caucasian,32,Masters,11.0,78.4,82.1,2,0,0
2843,Male,Caucasian,26,PhD,5.8,80.3,75.1,2,0,0
2844,Male,Caucasian,26,Masters,6.7,76.0,83.3,1,0,0
2845,Male,Caucasian,30,Masters,7.2,93.1,80.4,2,0,1
2846,Male,Caucasian,37,PhD,18.9,57.7,64.1,1,1,0
2847,Male,Caucasian,31,Masters,9.7,71.4,73.1,2,1,0
2848,Male,Caucasian,42,Bachelors,24.5,52.6,80.5,1,0,0
2849,Female,Caucasian,26,PhD,2.9,75.3,77.6,2,0,0
2850,Male,Asian,32,Bachelors,14.3,77.2,55.7,2,0,0
2851,Male,Caucasian,29,PhD,5.9,100.0,77.2,2,0,0
2852,Male,Hispanic,35,Masters,19.9,83.3,82.0,3,0,0
2853,Female,Caucasian,26,Masters,2.8,71.5,83.4,2,0,0
2854,Male,Caucasian,44,Bachelors,25.4,77.8,63.1,3,1,0
2855,Female,Caucasian,21,Bachelors,0.0,63.1,90.6,3,1,0
2856,Female,Hispanic,42,Bachelors,22.6,64.4,66.5,3,0,1
2857,Male,Caucasian,32,Masters,10.9,78.1,77.0,1,0,1
2858,Male,Caucasian,35,Masters,11.5,49.0,40.9,1,0,1
2859,Female,Hispanic,40,Bachelors,12.6,65.3,78.3,3,0,0
2860,Male,Asian,37,Bachelors,21.8,71.3,62.9,2,0,0
2861,Male,Asian,26,Masters,5.2,92.8,71.1,3,0,0
2862,Male,Caucasian,35,Bachelors,7.2,72.8,65.2,1,0,0
2863,Male,Caucasian,43,Bachelors,22.7,64.5,81.1,2,0,0
2864,Male,Caucasian,25,Bachelors,5.6,78.0,77.5,1,0,0
2865,Male,Asian,45,Masters,22.4,71.0,57.4,3,1,1
2866,Male,Caucasian,34,Bachelors,11.4,72.8,62.7,2,0,0
2867,Male,Caucasian,28,Masters,7.0,57.9,77.8,1,0,0
2868,Male,Caucasian,25,Bachelors,6.8,72.5,66.0,2,0,0
2869,Female,Caucasian,30,Bachelors,9.2,59.7,68.6,2,0,1
2870,Male,Asian,21,Masters,3.4,67.2,75.6,3,0,0
2871,Male,Caucasian,28,PhD,9.6,84.0,34.2,2,0,1
2872,Male,Caucasian,29,Bachelors,7.5,65.7,80.3,2,0,0
2873,Male,Caucasian,24,Masters,0.0,71.6,58.2,1,0,0
2874,Male,Caucasian,36,Masters,14.5,81.5,69.5,2,0,1
2875,Male,Caucasian,30,PhD,10.2,71.0,86.5,1,0,0
2876,Male,Caucasian,27,Bachelors,6.1,100.0,100.0,3,0,0
2877,Male,Asian,29,Bachelors,9.5,73.2,75.2,2,0,0
2878,Male,Asian,33,Bachelors,14.0,53.9,67.4,3,0,0
2879,Male,African_American,31,Masters,11.2,59.1,73.2,3,0,0
2880,Male,African_American,26,Masters,4.4,57.8,78.0,1,0,1
2881,Male,Caucasian,32,Bachelors,12.2,63.8,82.8,1,0,1
2882,Male,Caucasian,31,Bachelors,15.1,81.5,75.1,1,0,0
2883,Male,Caucasian,24,Bachelors,0.0,60.1,53.2,1,0,1
2884,Male,Asian,29,Bachelors,9.1,65.7,62.1,1,0,0
2885,Male,Caucasian,35,PhD,18.2,89.4,79.7,3,0,0
2886,Male,Caucasian,35,Bachelors,11.3,67.7,65.6,2,0,1
2887,Male,Caucasian,30,Masters,11.3,83.2,62.6,2,0,0
2888,Female,Caucasian,35,Bachelors,16.6,45.3,59.2,2,0,0
2889,Male,Asian,25,Masters,0.6,65.2,46.0,1,0,0
2890,Male,Asian,25,Masters,5.6,58.5,62.2,2,0,0
2891,Male,Caucasian,29,Bachelors,7.4,78.4,73.9,1,0,1
2892,Female,African_American,41,Masters,19.9,49.2,57.4,3,0,0
2893,Male,Caucasian,32,Masters,10.3,100.0,94.2,2,0,0
2894,Male,Caucasian,29,PhD,11.0,53.2,66.9,1,0,0
2895,Female,Caucasian,41,Bachelors,19.7,82.0,100.0,3,1,1
2896,Male,Asian,29,Bachelors,6.9,81.4,67.6,2,0,1
2897,Female,Caucasian,46,Bachelors,24.0,71.2,71.5,1,0,0
2898,Male,Caucasian,28,Masters,6.2,75.2,72.9,1,0,0
2899,Male,African_American,24,Bachelors,0.5,94.1,82.8,1,0,0
2900,Male,Caucasian,30,PhD,7.9,100.0,68.8,2,0,1
2901,Male,Caucasian,29,Bachelors,8.3,71.8,54.3,3,0,1
2902,Female,Asian,26,PhD,5.9,64.8,64.7,3,1,0
2903,Male,African_American,48,Bachelors,29.8,62.8,44.6,1,0,0
2904,Female,Asian,33,Bachelors,12.6,47.5,51.1,2,0,0
2905,Male,African_American,34,Bachelors,11.9,76.0,63.0,2,0,0
2906,Male,Caucasian,28,Masters,4.7,77.7,68.2,1,0,0
2907,Female,Asian,27,Masters,6.7,41.8,65.6,3,1,1
2908,Male,Hispanic,38,Bachelors,16.7,75.9,57.8,1,0,0
2909,Female,Caucasian,21,Bachelors,0.0,70.9,78.4,1,0,0
2910,Male,Caucasian,24,PhD,3.6,66.7,58.8,2,0,0
2911,Female,Other,29,Bachelors,9.2,54.0,53.3,2,1,0
2912,Male,Caucasian,40,Bachelors,19.6,80.0,78.6,2,0,1
2913,Male,Caucasian,29,Masters,7.6,95.4,78.2,2,1,0
2914,Female,Hispanic,34,Bachelors,11.2,67.9,55.6,3,0,0
2915,Male,Hispanic,31,Bachelors,8.6,80.1,68.6,3,0,1
2916,Male,Other,39,Bachelors,20.0,59.2,40.2,2,0,0
2917,Male,Hispanic,21,Masters,0.0,64.6,69.1,3,0,0
2918,Female,Caucasian,36,Bachelors,11.9,75.1,33.1,2,0,0
2919,Male,African_American,30,PhD,11.7,52.3,68.4,3,0,0
2920,Female,Caucasian,37,Bachelors,13.8,69.9,74.8,2,0,0
2921,Female,Asian,26,PhD,5.1,69.1,86.2,2,1,0
2922,Male,Caucasian,31,Bachelors,11.1,74.0,95.9,1,0,0
2923,Male,Hispanic,30,Bachelors,9.0,74.2,81.0,2,1,0
2924,Female,Caucasian,24,Bachelors,0.0,68.0,58.9,2,0,0
2925,Male,Hispanic,23,Bachelors,2.9,61.9,89.1,3,1,0
2926,Male,Caucasian,27,Bachelors,9.1,59.2,47.2,2,0,0
2927,Female,Caucasian,32,Masters,12.8,66.0,42.5,2,0,0
2928,Male,Caucasian,26,Masters,0.1,91.5,100.0,2,0,0
2929,Male,Caucasian,29,Masters,12.9,87.8,84.5,2,0,0
2930,Female,Asian,21,Bachelors,0.0,58.2,38.5,3,0,0
2931,Male,Caucasian,29,Masters,5.5,69.7,51.1,2,0,0
2932,Male,Caucasian,38,Bachelors,18.8,68.8,73.5,1,1,0
2933,Male,Caucasian,36,Masters,16.0,68.8,56.4,3,1,1
2934,Female,Caucasian,30,Masters,9.2,70.9,59.3,3,0,0
2935,Male,Asian,33,Bachelors,10.7,83.7,98.6,3,0,1
2936,Male,Caucasian,26,Bachelors,8.1,100.0,100.0,2,0,1
2937,Male,Caucasian,42,PhD,20.9,63.7,65.8,1,0,1
2938,Male,Caucasian,44,Bachelors,19.4,83.0,72.8,3,0,0
2939,Male,Caucasian,32,Masters,13.8,81.6,84.7,1,0,1
2940,Male,Asian,48,PhD,27.5,65.7,58.4,1,0,0
2941,Female,Caucasian,27,Bachelors,8.6,53.9,31.9,2,1,1
2942,Male,Caucasian,23,Bachelors,3.3,78.1,38.8,2,1,0
2943,Female,Asian,26,Bachelors,10.5,90.3,77.8,3,0,1
2944,Male,Caucasian,30,Masters,8.3,78.0,82.5,2,0,1
2945,Male,Caucasian,46,Bachelors,25.0,64.3,64.6,1,0,1
2946,Male,Caucasian,29,Bachelors,9.7,72.5,78.6,2,0,0
2947,Male,African_American,25,Bachelors,3.3,55.2,70.3,3,0,0
2948,Female,Caucasian,25,PhD,5.8,67.4,82.7,3,0,0
2949,Female,Caucasian,38,Masters,10.2,76.1,73.1,1,0,0
2950,Female,Hispanic,37,Masters,15.8,53.7,61.8,2,1,1
2951,Male,Asian,28,PhD,6.8,27.7,43.8,1,0,0
2952,Female,Asian,21,Masters,0.0,66.3,62.4,3,1,0
2953,Male,Hispanic,24,PhD,1.0,63.5,45.1,2,0,0
2954,Female,Caucasian,42,Bachelors,23.1,57.4,74.6,2,0,0
2955,Male,Hispanic,35,Bachelors,12.8,60.1,57.4,2,0,1
2956,Male,Asian,31,Masters,10.5,75.2,65.1,3,0,1
2957,Male,Caucasian,43,Bachelors,21.9,69.2,60.6,2,0,0
2958,Male,Caucasian,44,Bachelors,24.2,86.6,60.5,2,0,0
2959,Male,Caucasian,31,Masters,13.3,86.9,75.8,1,1,1
2960,Female,African_American,31,Masters,10.4,59.2,67.8,2,0,0
2961,Female,Caucasian,27,Bachelors,7.9,60.4,53.8,3,0,0
2962,Female,Caucasian,29,Bachelors,8.3,68.9,79.3,2,0,1
2963,Male,Asian,21,Bachelors,0.0,68.1,62.0,3,1,1
2964,Male,Asian,21,Bachelors,0.0,47.2,36.6,2,0,0
2965,Male,Caucasian,21,Bachelors,0.0,99.4,100.0,1,0,0
2966,Male,Hispanic,38,Bachelors,18.3,79.3,75.0,1,1,1
2967,Male,Caucasian,21,Masters,0.2,68.5,77.0,1,0,0
2968,Male,Hispanic,44,Bachelors,21.2,45.1,64.4,1,0,0
2969,Male,Caucasian,26,Bachelors,4.5,72.2,57.4,2,0,0
2970,Male,Caucasian,42,Masters,17.5,66.9,59.5,1,0,0
2971,Male,Asian,29,Bachelors,7.6,69.2,79.5,3,0,0
2972,Male,Caucasian,21,Bachelors,0.0,46.4,76.5,1,0,1
2973,Male,Caucasian,39,Bachelors,22.2,68.4,67.4,1,0,1
2974,Female,Caucasian,40,Masters,22.1,61.9,55.5,1,0,0
2975,Male,Asian,25,Bachelors,1.6,67.5,86.3,2,0,0
2976,Female,Hispanic,29,Bachelors,8.5,59.6,54.3,3,0,1
2977,Male,Hispanic,25,Bachelors,4.5,70.7,71.8,2,1,0
2978,Female,African_American,30,Masters,8.5,82.5,69.2,3,0,0
2979,Female,Hispanic,32,Masters,10.6,56.0,63.0,3,1,0
2980,Female,Caucasian,29,PhD,7.2,55.4,48.1,2,1,0
2981,Male,Caucasian,21,Masters,4.3,52.0,53.1,2,0,0
2982,Male,Hispanic,27,Bachelors,5.0,63.4,56.3,1,0,1
2983,Male,African_American,36,Bachelors,15.8,51.8,65.4,1,0,0
2984,Male,African_American,30,Bachelors,3.2,82.5,76.3,2,0,0
2985,Male,Asian,29,Bachelors,9.9,68.8,77.4,3,0,0
2986,Male,Caucasian,25,Bachelors,6.7,86.7,66.8,3,0,0
2987,Male,African_American,27,Bachelors,3.6,89.1,75.5,2,1,1
2988,Male,African_American,40,Masters,17.8,58.8,68.8,2,0,0
2989,Male,Asian,24,Masters,4.0,65.5,75.3,3,0,1
2990,Male,Hispanic,36,Bachelors,15.0,87.3,59.7,3,0,0
2991,Female,Caucasian,31,Bachelors,11.1,69.7,71.1,3,0,0
2992,Female,African_American,33,Bachelors,11.3,69.5,57.5,2,0,0
2993,Male,Caucasian,26,Bachelors,9.3,87.9,88.3,1,0,0
2994,Male,Hispanic,29,Bachelors,6.5,81.7,96.3,3,1,0
2995,Male,Caucasian,31,Bachelors,16.2,79.8,41.5,1,0,0
2996,Male,Caucasian,28,Bachelors,9.9,92.7,72.1,2,0,1
2997,Male,Caucasian,33,PhD,13.9,73.6,72.6,1,0,1
2998,Male,Caucasian,34,Bachelors,10.6,81.3,73.7,2,0,1
2999,Female,Caucasian,45,Bachelors,26.1,64.9,76.0,2,0,0
3000,Male,African_American,33,Bachelors,13.4,83.3,75.8,1,0,0
3001,Female,Caucasian,21,Bachelors,0.0,58.1,54.6,2,0,0
3002,Male,Hispanic,39,Bachelors,14.8,48.1,43.2,1,0,1
3003,Male,Caucasian,30,PhD,9.8,83.0,60.4,2,0,0
3004,Female,Caucasian,44,Bachelors,22.7,53.9,49.7,3,0,0
3005,Male,Asian,41,Bachelors,18.8,55.4,52.7,2,0,0
3006,Female,Asian,28,PhD,9.5,79.1,77.1,1,0,0
3007,Male,Caucasian,36,Bachelors,13.0,87.1,75.0,3,0,0
3008,Male,Hispanic,27,Bachelors,5.0,65.5,57.2,3,0,0
3009,Male,Hispanic,31,Masters,8.5,30.4,33.6,3,0,0
3010,Female,Caucasian,35,Bachelors,15.2,74.1,61.3,2,0,0
3011,Male,African_American,38,PhD,13.0,78.6,65.5,1,0,0
3012,Female,Asian,37,Bachelors,14.9,69.4,58.2,3,0,1
3013,Female,Asian,31,Masters,6.0,68.8,74.9,3,0,0
3014,Female,Caucasian,47,Bachelors,25.3,64.8,81.1,2,1,0
3015,Male,Caucasian,29,Masters,9.7,69.2,52.9,2,0,0
3016,Female,Caucasian,21,Masters,1.7,52.8,71.5,3,0,0
3017,Female,Asian,22,Masters,0.0,53.6,66.8,1,0,1
3018,Male,Asian,41,Masters,21.2,74.2,72.0,3,0,0
3019,Male,Caucasian,31,Masters,9.6,78.9,90.7,2,0,0
3020,Male,Asian,32,Bachelors,14.1,80.3,71.1,1,0,0
3021,Male,Caucasian,27,Bachelors,5.7,56.2,64.7,1,0,0
3022,Female,Caucasian,28,Bachelors,0.2,45.6,55.6,2,0,0
3023,Male,African_American,26,Bachelors,7.1,65.1,65.4,2,0,0
3024,Male,Caucasian,34,Bachelors,11.9,61.2,68.2,1,0,0
3025,Male,Caucasian,30,Masters,8.4,76.9,71.9,2,0,0
3026,Male,Caucasian,34,Masters,13.8,57.5,66.2,1,0,1
3027,Male,Caucasian,33,PhD,8.7,89.8,70.4,1,0,0
3028,Female,Asian,28,Bachelors,7.2,52.0,49.9,3,0,0
3029,Male,African_American,22,Masters,2.2,90.7,70.8,2,0,0
3030,Male,Caucasian,21,Masters,0.8,81.3,69.3,3,0,0
3031,Female,Caucasian,51,PhD,28.6,53.5,70.6,2,0,0
3032,Male,Caucasian,41,Masters,22.3,100.0,78.5,1,1,0
3033,Male,Caucasian,40,Bachelors,16.7,78.0,79.7,1,0,1
3034,Male,Caucasian,27,Bachelors,4.6,76.7,74.4,3,0,0
3035,Female,Caucasian,31,PhD,9.7,66.4,60.2,1,0,1
3036,Female,Hispanic,26,Masters,5.7,68.8,82.6,2,1,0
3037,Male,Caucasian,22,Masters,0.3,81.3,82.5,1,0,1
3038,Male,Caucasian,27,Masters,8.8,63.3,63.8,2,0,0
3039,Male,Caucasian,40,Masters,19.7,71.7,67.5,1,0,1
3040,Male,Hispanic,36,Masters,15.2,71.5,69.4,1,0,0
3041,Male,Caucasian,25,PhD,4.6,82.1,55.8,2,0,1
3042,Female,Caucasian,29,PhD,9.7,75.0,60.4,3,0,0
3043,Female,Hispanic,36,Bachelors,15.6,64.8,70.2,3,0,0
3044,Male,Caucasian,27,Bachelors,1.8,67.3,47.0,3,0,0
3045,Female,African_American,32,Bachelors,13.5,54.9,50.2,2,1,0
3046,Female,Caucasian,34,Bachelors,13.3,51.7,52.7,1,0,0
3047,Male,Asian,34,Masters,14.6,77.7,100.0,1,0,0
3048,Male,African_American,33,Masters,11.1,62.0,71.2,3,0,1
3049,Female,Caucasian,27,Bachelors,1.8,64.7,77.8,3,0,0
3050,Male,Asian,27,Bachelors,0.8,73.1,59.5,2,0,0
3051,Female,Caucasian,24,Bachelors,0.8,67.3,70.4,2,0,0
3052,Male,Asian,21,Masters,1.2,69.9,46.3,2,0,1
3053,Male,Hispanic,30,Masters,12.0,58.2,57.0,2,0,0
3054,Female,Asian,36,Bachelors,15.7,66.2,71.5,2,0,0
3055,Male,African_American,22,Bachelors,0.0,65.9,48.2,2,0,0
3056,Male,Caucasian,33,Bachelors,10.2,73.4,74.1,1,0,1
3057,Male,Caucasian,36,Bachelors,18.1,89.6,84.0,1,0,0
3058,Male,Caucasian,21,Masters,0.0,81.1,66.4,1,0,0
3059,Male,Asian,29,PhD,12.8,62.6,53.4,3,0,1
3060,Male,Hispanic,42,Bachelors,25.3,68.1,57.9,3,0,0
3061,Male,Asian,35,Bachelors,18.9,90.8,74.8,3,0,0
3062,Male,Caucasian,21,Bachelors,0.9,70.5,64.0,3,0,0
3063,Male,Caucasian,35,Bachelors,13.2,75.0,76.4,1,0,0
3064,Female,Asian,26,Bachelors,5.8,71.3,61.8,2,0,1
3065,Male,African_American,35,Bachelors,16.1,72.8,88.3,1,0,1
3066,Male,Caucasian,27,Bachelors,4.5,69.7,86.5,1,1,0
3067,Male,Caucasian,31,Masters,7.5,64.8,67.5,2,0,0
3068,Male,Caucasian,28,Bachelors,6.3,74.4,65.8,1,0,0
3069,Female,Caucasian,31,Masters,8.2,75.8,64.3,3,1,1
3070,Male,Other,27,Bachelors,8.9,87.2,80.8,2,0,0
3071,Male,Caucasian,30,Bachelors,7.6,55.5,65.4,1,0,0
3072,Female,Caucasian,23,Bachelors,2.2,90.1,76.1,3,0,0
3073,Female,Caucasian,34,Bachelors,15.3,63.5,59.2,3,1,0
3074,Female,Caucasian,32,Bachelors,13.9,79.2,76.8,2,1,0
3075,Female,Other,21,Masters,0.5,53.1,59.0,2,0,0
3076,Female,Caucasian,37,PhD,16.9,46.3,47.6,2,0,0
3077,Male,Caucasian,30,Bachelors,6.7,57.4,61.9,2,0,0
3078,Male,Caucasian,32,Bachelors,13.4,70.2,60.3,2,0,0
3079,Male,African_American,36,Bachelors,17.9,76.8,62.2,2,0,0
3080,Male,Other,33,Masters,7.7,70.4,67.7,3,0,0
3081,Male,Caucasian,39,Bachelors,22.1,71.2,61.3,1,0,0
3082,Male,Asian,29,Bachelors,6.4,84.5,66.7,3,1,0
3083,Male,Caucasian,38,Masters,18.4,74.5,82.5,1,0,1
3084,Female,Caucasian,32,Masters,11.2,70.8,63.2,3,0,0
3085,Female,Caucasian,34,Masters,12.9,100.0,100.0,1,0,0
3086,Male,Hispanic,34,Bachelors,12.5,69.9,75.0,3,0,0
3087,Male,African_American,39,Bachelors,15.7,61.0,52.7,3,0,0
3088,Male,Caucasian,36,Bachelors,16.2,80.8,87.4,1,1,1
3089,Male,Caucasian,28,Masters,6.3,84.0,66.6,1,0,1
3090,Female,Caucasian,27,Masters,3.0,71.1,91.8,3,0,0
3091,Female,Caucasian,31,Bachelors,7.6,69.2,69.8,3,0,0
3092,Female,Caucasian,26,Masters,2.0,86.5,83.1,3,0,0
3093,Female,Caucasian,24,Bachelors,1.8,84.8,76.0,2,0,0
3094,Female,Other,21,Masters,1.1,61.2,65.9,2,0,0
3095,Male,Caucasian,21,Bachelors,0.0,66.1,62.6,1,0,0
3096,Male,Hispanic,44,Bachelors,25.2,75.6,59.5,3,0,1
3097,Male,Caucasian,27,Bachelors,5.7,66.1,69.4,1,0,1
3098,Male,Caucasian,43,Masters,21.3,86.0,88.6,1,0,0
3099,Male,Caucasian,34,Bachelors,13.0,80.0,58.7,3,0,1
3100,Male,African_American,31,Bachelors,13.2,100.0,100.0,2,0,1
3101,Female,Caucasian,21,Masters,0.0,86.4,83.7,3,1,0
3102,Male,Caucasian,31,Masters,13.8,60.5,57.0,3,0,1
3103,Female,Asian,43,Masters,24.2,56.0,54.3,3,0,0
3104,Female,Asian,41,Masters,20.0,37.8,72.2,2,1,0
3105,Male,Asian,33,Masters,14.7,42.2,63.5,3,0,0
3106,Female,Caucasian,24,Masters,2.3,68.7,80.5,3,0,0
3107,Male,Caucasian,25,Bachelors,4.7,59.0,58.4,1,0,0
3108,Male,Hispanic,25,Bachelors,2.8,91.3,85.9,2,0,0
3109,Male,Asian,39,Bachelors,20.2,85.1,80.0,2,0,0
3110,Female,Asian,42,Bachelors,19.4,59.2,59.5,2,0,0
3111,Male,Caucasian,32,Bachelors,10.9,70.2,68.9,1,0,1
3112,Male,Caucasian,29,Bachelors,9.6,93.8,93.9,1,1,0
3113,Female,African_American,41,Bachelors,22.4,85.0,94.9,3,0,0
3114,Male,Asian,25,Masters,2.1,57.9,57.8,1,0,1
3115,Male,Caucasian,31,Masters,11.7,60.7,46.6,3,0,0
3116,Male,African_American,34,Bachelors,10.7,66.1,85.1,2,0,0
3117,Male,Caucasian,25,PhD,0.0,80.1,92.9,1,1,0
3118,Female,Caucasian,27,Bachelors,4.3,60.5,67.1,3,0,0
3119,Male,Caucasian,26,Bachelors,6.9,80.4,94.7,2,0,1
3120,Male,Asian,40,Bachelors,19.0,95.4,85.4,3,0,0
3121,Male,Caucasian,43,Bachelors,20.8,56.2,49.0,3,0,0
3122,Male,Caucasian,32,Bachelors,11.1,68.7,51.0,2,0,1
3123,Male,Asian,29,Masters,8.1,52.0,41.7,3,1,0
3124,Male,Caucasian,27,Bachelors,7.4,63.6,64.0,2,0,0
3125,Male,African_American,31,Bachelors,6.3,66.2,59.8,2,0,0
3126,Male,Caucasian,27,Bachelors,5.8,65.0,57.8,2,0,0
3127,Male,Caucasian,30,Bachelors,9.3,81.3,72.4,2,0,0
3128,Male,Asian,34,Masters,9.9,72.0,78.9,3,0,1
3129,Female,Asian,28,Masters,3.8,66.6,59.1,3,1,0
3130,Female,Caucasian,30,Masters,8.2,63.2,55.2,2,0,0
3131,Male,Asian,30,Masters,9.0,67.2,60.2,2,0,0
3132,Female,Hispanic,29,Bachelors,8.0,58.1,72.0,2,0,0
3133,Male,Hispanic,28,Bachelors,5.7,66.8,64.9,2,0,0
3134,Male,Hispanic,36,Masters,13.6,75.4,73.8,2,0,1
3135,Female,Caucasian,21,Bachelors,0.0,42.2,70.8,3,0,0
3136,Female,Caucasian,41,Bachelors,20.7,70.9,100.0,2,0,0
3137,Female,Caucasian,32,Bachelors,13.9,55.9,67.4,3,0,0
3138,Male,Caucasian,35,Masters,8.9,70.1,74.1,2,0,1
3139,Female,Asian,36,Bachelors,16.4,42.4,38.1,2,0,0
3140,Male,Caucasian,26,PhD,4.7,69.8,71.8,1,0,1
3141,Male,Caucasian,25,Bachelors,5.2,78.1,72.7,3,1,0
3142,Male,Caucasian,24,Bachelors,5.7,80.4,83.9,2,0,0
3143,Female,Caucasian,29,Bachelors,6.3,51.8,52.8,1,0,0
3144,Male,Caucasian,36,Bachelors,17.2,79.8,75.3,2,1,0
3145,Female,Asian,27,Bachelors,3.1,77.5,78.9,2,0,0
3146,Male,Caucasian,35,Masters,14.3,68.1,89.2,2,0,1
3147,Female,Caucasian,21,Bachelors,0.0,67.2,84.7,1,0,0
3148,Female,Caucasian,28,Bachelors,7.1,40.3,66.4,2,0,0
3149,Female,Hispanic,39,Bachelors,15.7,51.0,65.8,2,1,0
3150,Male,Caucasian,30,Bachelors,10.0,78.0,66.7,2,0,0
3151,Male,Caucasian,26,PhD,8.6,86.9,85.5,1,0,1
3152,Male,Caucasian,27,Bachelors,3.8,66.7,56.4,2,0,1
3153,Male,Caucasian,21,Masters,0.4,100.0,81.5,2,0,0
3154,Male,Hispanic,24,Bachelors,5.0,74.1,91.1,2,0,0
3155,Male,Asian,38,Bachelors,16.3,53.4,64.8,3,0,1
3156,Male,African_American,27,Masters,9.1,86.7,79.4,3,0,1
3157,Male,Hispanic,28,Bachelors,6.0,53.7,62.8,1,0,1
3158,Male,Caucasian,21,Masters,0.0,78.8,71.2,1,0,0
3159,Female,Caucasian,21,Bachelors,0.0,55.1,33.4,2,0,0
3160,Male,Caucasian,39,Bachelors,18.3,56.9,45.1,2,0,0
3161,Female,Caucasian,35,PhD,14.0,79.7,80.2,3,0,0
3162,Female,Caucasian,23,Bachelors,3.5,63.8,53.0,1,0,0
3163,Male,Caucasian,27,PhD,4.5,96.9,81.0,1,0,1
3164,Female,Caucasian,31,PhD,8.4,54.0,44.0,3,0,0
3165,Male,Caucasian,23,Bachelors,3.1,54.2,50.2,3,0,1
3166,Female,Asian,21,Bachelors,3.2,56.5,60.0,2,0,0
3167,Male,Asian,30,Masters,10.4,100.0,95.1,2,0,1
3168,Male,African_American,35,Bachelors,18.2,80.8,86.9,3,1,1
3169,Male,Caucasian,35,Masters,15.3,81.7,65.1,2,0,1
3170,Male,Caucasian,37,Bachelors,17.2,82.1,77.8,2,1,1
3171,Female,African_American,21,Bachelors,1.6,56.4,42.9,3,0,1
3172,Female,Asian,31,Bachelors,13.4,98.2,83.7,2,1,0
3173,Female,Caucasian,29,Masters,10.8,73.2,80.7,2,0,0
3174,Female,Caucasian,30,Masters,6.5,71.9,67.7,3,0,0
3175,Female,Caucasian,30,Masters,10.8,80.0,88.8,2,0,0
3176,Male,Hispanic,27,Bachelors,6.6,53.4,68.4,1,0,1
3177,Female,Asian,21,Bachelors,0.0,51.3,60.1,3,1,0
3178,Male,Caucasian,39,Bachelors,13.9,71.3,65.2,2,0,1
3179,Male,Caucasian,33,Bachelors,8.5,87.4,70.7,1,0,1
3180,Male,Caucasian,21,Bachelors,0.0,57.6,43.2,2,0,0
3181,Female,Caucasian,34,Bachelors,9.6,66.3,49.9,2,0,0
